OrderDate,Region,Category,SubCategory,Segment,Quantity,Sales,Profit,Discount,Month,ProfitMargin
2023-08-01,Asia Pacific,Furniture,Chairs,Consumer,4,1116.76,308.42,0.0,2023-08-01,0.27617393173107924
2024-10-05,Asia Pacific,Furniture,Tables,Corporate,3,927.23,125.22,0.1,2024-10-01,0.1350473992429063
2023-06-12,North America,Office Supplies,Storage,Consumer,3,139.57,19.62,0.1,2023-06-01,0.1405746220534499
2023-03-13,Asia Pacific,Technology,Copiers,Consumer,4,1545.65,382.78,0.0,2023-03-01,0.24764985604761747
2023-11-14,Asia Pacific,Office Supplies,Paper,Corporate,2,159.87,66.11,0.0,2023-11-01,0.413523487833865
2023-09-23,North America,Office Supplies,Paper,Consumer,3,53.01,20.28,0.0,2023-09-01,0.3825693265421619
2023-02-02,Latin America,Furniture,Furnishings,Corporate,2,120.54,37.42,0.0,2023-02-01,0.31043636966981913
2024-07-24,Latin America,Office Supplies,Paper,Consumer,1,38.98,5.6,0.1,2024-07-01,0.14366341713699332
2024-02-10,North America,Office Supplies,Art,Home Office,4,112.03,-4.07,0.3,2024-02-01,-0.03632955458359368
2023-04-12,Asia Pacific,Furniture,Bookcases,Consumer,3,919.98,175.07,0.0,2023-04-01,0.19029761516554708
2024-05-18,Latin America,Technology,Accessories,Home Office,3,675.12,21.01,0.15,2024-05-01,0.031120393411541655
2023-08-28,Asia Pacific,Technology,Copiers,Consumer,3,849.66,84.14,0.15,2023-08-01,0.09902784643269073
2024-04-30,North America,Office Supplies,Paper,Corporate,2,67.46,20.62,0.0,2024-04-01,0.3056626148828936
2023-04-11,North America,Technology,Machines,Corporate,1,196.59,-6.47,0.2,2023-04-01,-0.03291113484917849
2023-11-28,North America,Office Supplies,Art,Consumer,2,37.87,14.22,0.0,2023-11-01,0.3754951148666491
2024-12-01,North America,Furniture,Bookcases,Corporate,5,1460.56,95.19,0.1,2024-12-01,0.06517363203154955
2023-08-11,Latin America,Office Supplies,Binders,Home Office,6,172.42,14.58,0.2,2023-08-01,0.084560955805591
2023-02-23,North America,Furniture,Tables,Consumer,3,541.91,136.83,0.0,2023-02-01,0.2524958018859221
2023-06-24,North America,Office Supplies,Binders,Consumer,5,102.79,-37.61,0.5,2023-06-01,-0.36589162369880335
2023-03-10,North America,Office Supplies,Binders,Home Office,4,191.44,-18.27,0.3,2023-03-01,-0.09543460091934809
2024-01-22,North America,Technology,Machines,Corporate,4,1735.47,-62.17,0.2,2024-01-01,-0.03582314877237867
2024-01-03,Asia Pacific,Office Supplies,Binders,Consumer,2,45.04,16.79,0.0,2024-01-01,0.3727797513321492
2023-08-11,Middle East & Africa,Furniture,Furnishings,Corporate,6,2997.52,-530.58,0.2,2023-08-01,-0.17700632522885587
2024-01-22,Europe,Technology,Copiers,Consumer,4,1621.06,461.5,0.0,2024-01-01,0.28469026439490214
2024-06-26,Latin America,Furniture,Tables,Home Office,2,627.23,141.14,0.0,2024-06-01,0.22502112462732965
2024-10-29,North America,Furniture,Tables,Consumer,4,1551.14,337.68,0.0,2024-10-01,0.21769795118429025
2023-01-24,Asia Pacific,Office Supplies,Art,Consumer,3,187.02,9.75,0.2,2023-01-01,0.05213346166185434
2024-09-25,Asia Pacific,Technology,Machines,Consumer,5,1379.29,138.14,0.1,2024-09-01,0.10015297725641452
2024-05-04,Latin America,Office Supplies,Storage,Corporate,4,235.59,74.57,0.0,2024-05-01,0.3165244704783734
2024-06-01,North America,Office Supplies,Paper,Corporate,1,69.55,29.68,0.0,2024-06-01,0.4267433501078361
2023-09-06,North America,Technology,Accessories,Consumer,3,1038.68,248.93,0.0,2023-09-01,0.23965995301729118
2024-05-26,Latin America,Office Supplies,Art,Consumer,3,158.01,-30.06,0.3,2024-05-01,-0.19024112397949497
2024-08-16,Asia Pacific,Office Supplies,Paper,Home Office,4,166.76,-25.4,0.3,2024-08-01,-0.1523147037658911
2024-11-02,Middle East & Africa,Office Supplies,Art,Consumer,3,132.81,-10.52,0.3,2024-11-01,-0.07921090279346435
2024-09-04,Latin America,Office Supplies,Paper,Consumer,3,88.29,6.89,0.2,2024-09-01,0.07803828293124929
2024-06-04,Asia Pacific,Furniture,Tables,Corporate,1,252.88,-22.61,0.2,2024-06-01,-0.08940999683644417
2024-06-22,Europe,Technology,Copiers,Corporate,2,1055.84,9.91,0.1,2024-06-01,0.00938589180178815
2023-10-28,Asia Pacific,Office Supplies,Art,Home Office,2,80.99,-9.14,0.3,2023-10-01,-0.11285343869613534
2024-05-10,North America,Technology,Machines,Consumer,2,1222.19,216.54,0.0,2024-05-01,0.17717376185372158
2023-10-25,Asia Pacific,Office Supplies,Storage,Corporate,4,180.35,61.26,0.0,2023-10-01,0.339672858331023
2023-09-14,Middle East & Africa,Furniture,Furnishings,Consumer,3,391.93,79.53,0.0,2023-09-01,0.20291888857704182
2024-12-03,North America,Furniture,Chairs,Corporate,4,1784.82,323.23,0.0,2024-12-01,0.18109949462690916
2023-01-22,Europe,Office Supplies,Storage,Corporate,3,63.6,11.74,0.15,2023-01-01,0.18459119496855345
2024-08-08,Europe,Office Supplies,Art,Corporate,4,188.51,64.57,0.0,2024-08-01,0.34252824783831093
2023-06-18,Latin America,Office Supplies,Paper,Home Office,4,230.62,64.67,0.0,2023-06-01,0.2804180036423554
2023-07-21,Latin America,Office Supplies,Binders,Corporate,3,99.64,18.0,0.15,2023-07-01,0.18065034122842233
2024-09-21,North America,Technology,Accessories,Home Office,3,395.55,23.1,0.1,2024-09-01,0.0583996966249526
2023-08-15,Europe,Office Supplies,Art,Consumer,1,15.79,-2.07,0.3,2023-08-01,-0.1310956301456618
2024-01-16,Asia Pacific,Office Supplies,Binders,Corporate,2,88.96,28.76,0.0,2024-01-01,0.32329136690647486
2024-04-14,Asia Pacific,Technology,Accessories,Home Office,3,1350.95,306.18,0.0,2024-04-01,0.22664051223213294
2023-12-25,Europe,Furniture,Tables,Home Office,4,2337.94,653.27,0.0,2023-12-01,0.27942119985970554
2024-12-24,Latin America,Office Supplies,Art,Home Office,3,150.53,24.08,0.1,2024-12-01,0.15996811266857103
2024-12-24,North America,Technology,Phones,Corporate,1,734.55,118.41,0.0,2024-12-01,0.1612007351439657
2024-04-21,North America,Office Supplies,Storage,Consumer,5,212.19,82.69,0.0,2024-04-01,0.38969791224845657
2023-09-15,Latin America,Furniture,Furnishings,Corporate,3,808.95,29.16,0.15,2023-09-01,0.03604672723901353
2024-07-13,North America,Furniture,Tables,Corporate,3,485.76,118.2,0.0,2024-07-01,0.2433300395256917
2024-05-26,Middle East & Africa,Furniture,Furnishings,Home Office,4,1096.06,312.21,0.0,2024-05-01,0.28484754484243563
2024-01-20,Middle East & Africa,Technology,Machines,Home Office,1,380.03,84.5,0.0,2024-01-01,0.2223508670368129
2023-10-26,Asia Pacific,Technology,Phones,Home Office,1,232.34,15.89,0.1,2023-10-01,0.06839115089954377
2024-01-13,North America,Furniture,Chairs,Corporate,2,191.89,-80.98,0.4,2024-01-01,-0.42201261139194335
2024-11-07,Middle East & Africa,Office Supplies,Storage,Consumer,3,214.59,82.7,0.0,2024-11-01,0.385386085092502
2023-02-11,North America,Furniture,Furnishings,Home Office,5,1022.8,280.96,0.0,2023-02-01,0.2746969104419241
2023-11-13,North America,Office Supplies,Binders,Corporate,4,118.64,48.37,0.0,2023-11-01,0.4077039784221173
2024-04-26,Asia Pacific,Technology,Accessories,Consumer,3,761.52,194.22,0.0,2024-04-01,0.2550425464859754
2024-02-06,Europe,Office Supplies,Storage,Consumer,2,65.78,29.94,0.0,2024-02-01,0.45515354211006387
2023-09-13,North America,Office Supplies,Binders,Consumer,3,119.68,45.53,0.0,2023-09-01,0.3804311497326203
2023-10-21,North America,Furniture,Furnishings,Consumer,5,304.57,-2.82,0.1,2023-10-01,-0.009258955248382966
2023-06-11,Asia Pacific,Technology,Copiers,Consumer,3,505.34,48.12,0.15,2023-06-01,0.09522301816598726
2024-04-15,North America,Furniture,Tables,Consumer,1,217.43,60.36,0.0,2024-04-01,0.27760658602768706
2024-11-05,Asia Pacific,Furniture,Furnishings,Corporate,1,406.11,-66.7,0.2,2024-11-01,-0.16424121543424194
2024-01-15,Latin America,Furniture,Tables,Home Office,4,1487.35,42.67,0.15,2024-01-01,0.02868860725451306
2023-07-28,North America,Furniture,Furnishings,Consumer,2,931.58,187.41,0.0,2023-07-01,0.2011743489555379
2024-04-17,Europe,Office Supplies,Paper,Consumer,5,291.97,107.69,0.0,2024-04-01,0.3688392643079768
2024-07-04,North America,Office Supplies,Paper,Corporate,1,52.7,1.17,0.2,2024-07-01,0.022201138519924096
2023-01-26,Europe,Technology,Machines,Corporate,1,325.5,98.68,0.0,2023-01-01,0.30316436251920126
2024-12-21,Asia Pacific,Office Supplies,Paper,Consumer,3,129.84,54.18,0.0,2024-12-01,0.41728280961182995
2024-08-06,Asia Pacific,Office Supplies,Binders,Consumer,4,167.29,64.05,0.0,2024-08-01,0.3828680734054636
2023-10-27,Europe,Furniture,Tables,Corporate,1,255.54,60.19,0.0,2023-10-01,0.2355404241997339
2024-12-22,Middle East & Africa,Office Supplies,Paper,Consumer,1,104.82,42.54,0.0,2024-12-01,0.4058385804235833
2024-12-22,Middle East & Africa,Office Supplies,Binders,Corporate,3,143.29,50.66,0.0,2024-12-01,0.353548747295694
2023-11-14,Asia Pacific,Furniture,Chairs,Corporate,2,355.37,-94.3,0.3,2023-11-01,-0.26535723330613165
2023-03-19,North America,Office Supplies,Art,Corporate,3,200.06,62.37,0.0,2023-03-01,0.3117564730580826
2024-12-15,North America,Furniture,Tables,Corporate,1,457.25,89.31,0.0,2024-12-01,0.19531984691088028
2023-07-16,North America,Furniture,Bookcases,Consumer,3,637.28,147.2,0.0,2023-07-01,0.2309816721064524
2024-04-04,North America,Office Supplies,Paper,Home Office,3,52.07,7.06,0.15,2024-04-01,0.13558671019781063
2024-08-21,Latin America,Office Supplies,Art,Consumer,3,151.24,49.17,0.0,2024-08-01,0.3251124041258926
2024-05-09,Europe,Furniture,Furnishings,Consumer,4,1488.44,80.81,0.15,2024-05-01,0.054291741689285425
2023-02-10,Europe,Technology,Accessories,Consumer,2,527.98,29.42,0.15,2023-02-01,0.055721807644228946
2024-06-20,Europe,Technology,Machines,Consumer,2,1197.26,-86.24,0.2,2024-06-01,-0.07203113776456241
2024-02-08,North America,Technology,Phones,Corporate,5,1907.63,187.81,0.15,2024-02-01,0.09845200589212792
2024-07-13,Europe,Technology,Machines,Consumer,1,249.67,-3.17,0.15,2024-07-01,-0.012696759722834142
2024-04-11,North America,Office Supplies,Art,Consumer,1,44.13,18.7,0.0,2024-04-01,0.4237480172218445
2023-09-24,North America,Office Supplies,Paper,Corporate,3,110.5,4.67,0.2,2023-09-01,0.04226244343891403
2024-09-30,Asia Pacific,Office Supplies,Binders,Consumer,4,168.39,30.33,0.15,2024-09-01,0.18011758417958312
2024-12-31,North America,Furniture,Bookcases,Corporate,2,709.09,114.06,0.1,2024-12-01,0.16085405237699021
2024-01-22,Europe,Furniture,Furnishings,Home Office,3,776.32,131.16,0.0,2024-01-01,0.16895094806265457
2024-12-24,North America,Furniture,Chairs,Corporate,4,1439.25,395.3,0.0,2024-12-01,0.27465693937814833
2023-02-11,Asia Pacific,Furniture,Furnishings,Home Office,7,1397.41,-854.31,0.5,2023-02-01,-0.6113524305679793
2023-07-30,Asia Pacific,Office Supplies,Binders,Home Office,1,39.42,3.68,0.2,2023-07-01,0.09335362760020294
2024-03-21,Europe,Furniture,Bookcases,Consumer,1,169.89,3.6,0.1,2024-03-01,0.021190181882394493
2023-12-05,Asia Pacific,Technology,Accessories,Corporate,4,2425.3,-138.87,0.2,2023-12-01,-0.057258895806704325
2024-09-13,North America,Office Supplies,Storage,Consumer,2,92.5,9.18,0.2,2024-09-01,0.09924324324324324
2023-09-30,North America,Office Supplies,Binders,Corporate,4,101.59,1.74,0.2,2023-09-01,0.017127670046264396
2023-01-31,Europe,Technology,Accessories,Consumer,4,337.38,3.52,0.15,2023-01-01,0.010433339261367004
2023-06-12,North America,Office Supplies,Art,Consumer,1,31.91,11.48,0.0,2023-06-01,0.35976183014728924
2023-03-08,Europe,Furniture,Tables,Corporate,3,1067.35,222.22,0.0,2023-03-01,0.20819787323745728
2024-01-11,Europe,Technology,Copiers,Consumer,5,3237.49,447.33,0.1,2024-01-01,0.13817185535708218
2023-04-21,Asia Pacific,Technology,Machines,Consumer,2,204.89,36.62,0.0,2023-04-01,0.17873005027087704
2024-09-13,Europe,Office Supplies,Binders,Consumer,2,58.54,11.11,0.1,2024-09-01,0.1897847625555176
2024-12-09,North America,Office Supplies,Storage,Home Office,4,89.56,-27.88,0.4,2024-12-01,-0.31129968736042873
2024-04-17,North America,Furniture,Chairs,Corporate,1,107.22,0.4,0.15,2024-04-01,0.003730647267300877
2024-11-28,North America,Furniture,Bookcases,Corporate,3,1086.26,219.12,0.0,2024-11-01,0.20171966195938357
2023-02-09,Asia Pacific,Technology,Machines,Consumer,5,2199.51,441.12,0.0,2023-02-01,0.2005537597010243
2023-08-25,North America,Furniture,Furnishings,Home Office,1,127.96,32.05,0.0,2023-08-01,0.2504688965301657
2024-09-05,North America,Office Supplies,Paper,Consumer,5,142.91,21.16,0.15,2024-09-01,0.14806521587012805
2023-09-07,Asia Pacific,Office Supplies,Binders,Consumer,1,31.69,12.17,0.0,2023-09-01,0.3840328179236352
2023-12-30,Europe,Technology,Machines,Consumer,1,782.35,-289.39,0.4,2023-12-01,-0.3698983830766281
2024-08-22,Europe,Technology,Copiers,Corporate,3,1351.87,372.66,0.0,2024-08-01,0.27566260069385373
2024-05-24,Asia Pacific,Furniture,Tables,Corporate,3,1116.72,281.69,0.0,2024-05-01,0.25224765384339853
2024-12-30,North America,Furniture,Chairs,Consumer,2,1169.32,-228.28,0.3,2024-12-01,-0.1952245749666473
2023-01-16,Asia Pacific,Furniture,Furnishings,Consumer,2,731.41,6.24,0.1,2023-01-01,0.00853146661926963
2024-03-25,North America,Technology,Accessories,Consumer,1,253.07,-140.27,0.5,2024-03-01,-0.5542735211601534
2023-06-14,Europe,Office Supplies,Paper,Consumer,2,47.82,12.48,0.1,2023-06-01,0.26097867001254704
2023-12-27,North America,Office Supplies,Art,Consumer,2,52.31,19.63,0.0,2023-12-01,0.37526285605046833
2023-10-02,North America,Furniture,Bookcases,Consumer,4,874.0,245.9,0.0,2023-10-01,0.281350114416476
2023-04-20,North America,Technology,Machines,Consumer,1,131.19,28.5,0.0,2023-04-01,0.21724216784815917
2024-11-17,North America,Office Supplies,Binders,Consumer,2,100.18,-28.93,0.4,2024-11-01,-0.28878019564783386
2024-04-14,Asia Pacific,Office Supplies,Storage,Consumer,1,15.04,2.1,0.15,2024-04-01,0.1396276595744681
2023-03-22,Europe,Furniture,Bookcases,Home Office,4,749.51,152.16,0.0,2023-03-01,0.20301263492148203
2023-07-17,Europe,Office Supplies,Art,Corporate,1,48.57,19.77,0.0,2023-07-01,0.407041383570105
2024-07-17,North America,Technology,Machines,Consumer,2,1270.67,296.43,0.0,2024-07-01,0.2332863764785507
2024-04-23,North America,Furniture,Bookcases,Corporate,4,524.13,-335.33,0.5,2024-04-01,-0.6397840230477172
2023-10-02,North America,Technology,Machines,Corporate,5,2023.9,-406.2,0.3,2023-10-01,-0.2007016156924749
2023-04-19,Latin America,Office Supplies,Storage,Home Office,1,20.19,7.71,0.0,2023-04-01,0.3818722139673105
2023-03-16,Asia Pacific,Office Supplies,Storage,Consumer,3,14.55,2.86,0.2,2023-03-01,0.1965635738831615
2024-10-03,Latin America,Technology,Machines,Corporate,5,1669.42,472.79,0.0,2024-10-01,0.2832061434510189
2024-06-29,Asia Pacific,Technology,Machines,Home Office,2,1121.85,298.06,0.0,2024-06-01,0.2656861434238089
2024-09-12,Asia Pacific,Office Supplies,Binders,Consumer,2,98.68,38.25,0.0,2024-09-01,0.38761653830563436
2024-12-15,Europe,Technology,Phones,Consumer,4,992.63,-84.3,0.2,2024-12-01,-0.08492590391183019
2024-04-28,Middle East & Africa,Furniture,Furnishings,Consumer,2,460.22,-83.24,0.2,2024-04-01,-0.18087001868671504
2023-02-06,North America,Furniture,Bookcases,Consumer,1,233.2,50.13,0.0,2023-02-01,0.21496569468267585
2023-03-18,North America,Technology,Accessories,Home Office,4,649.22,190.33,0.0,2023-03-01,0.2931671852376698
2024-04-24,Asia Pacific,Furniture,Furnishings,Consumer,1,193.64,56.96,0.0,2024-04-01,0.2941541003924809
2024-09-08,Middle East & Africa,Office Supplies,Binders,Consumer,1,33.76,6.63,0.1,2024-09-01,0.1963862559241706
2024-04-16,North America,Technology,Accessories,Home Office,1,577.94,188.29,0.0,2024-04-01,0.3257950652316849
2023-12-20,Latin America,Office Supplies,Binders,Consumer,3,21.42,5.53,0.1,2023-12-01,0.25816993464052285
2023-02-08,Europe,Technology,Copiers,Home Office,3,1270.45,-483.81,0.4,2023-02-01,-0.38081782045731827
2024-02-24,Asia Pacific,Furniture,Tables,Consumer,2,411.83,37.81,0.1,2024-02-01,0.09180972731466869
2024-07-25,North America,Office Supplies,Art,Consumer,1,30.5,10.94,0.0,2024-07-01,0.3586885245901639
2024-12-16,North America,Technology,Accessories,Consumer,2,1433.91,156.65,0.1,2024-12-01,0.10924674491425543
2024-07-11,Asia Pacific,Office Supplies,Art,Home Office,2,119.47,53.96,0.0,2024-07-01,0.4516615049803298
2024-11-09,Latin America,Furniture,Bookcases,Consumer,3,1551.19,386.22,0.0,2024-11-01,0.24898303882825445
2023-12-02,Middle East & Africa,Technology,Copiers,Corporate,3,995.16,-28.14,0.15,2023-12-01,-0.028276860002411672
2023-08-31,Latin America,Furniture,Furnishings,Consumer,6,1165.86,65.08,0.1,2023-08-01,0.055821453690837665
2024-09-29,Europe,Office Supplies,Paper,Home Office,2,52.66,17.83,0.0,2024-09-01,0.3385871629320167
2024-02-02,North America,Technology,Phones,Consumer,1,291.97,-166.4,0.5,2024-02-01,-0.56992156728431
2024-05-08,Latin America,Technology,Copiers,Corporate,3,910.82,-36.88,0.15,2024-05-01,-0.04049098614435344
2023-03-02,Asia Pacific,Technology,Accessories,Consumer,5,1167.26,183.1,0.0,2023-03-01,0.15686308106163152
2024-04-27,North America,Technology,Machines,Consumer,3,883.24,-481.38,0.5,2024-04-01,-0.545016077170418
2024-11-10,Europe,Office Supplies,Art,Consumer,2,113.57,21.68,0.15,2024-11-01,0.19089548296204983
2024-07-31,Europe,Technology,Accessories,Corporate,4,1649.2,145.43,0.1,2024-07-01,0.08818214892068882
2024-01-28,Latin America,Office Supplies,Paper,Consumer,3,91.59,26.84,0.0,2024-01-01,0.29304509225898023
2023-09-26,Asia Pacific,Office Supplies,Binders,Corporate,2,81.17,10.18,0.2,2023-09-01,0.12541579401256622
2023-02-23,North America,Technology,Copiers,Home Office,5,1874.55,418.22,0.0,2023-02-01,0.22310421167746927
2024-10-22,Europe,Office Supplies,Storage,Consumer,1,36.64,-2.31,0.2,2024-10-01,-0.06304585152838428
2024-01-31,Europe,Office Supplies,Storage,Consumer,3,125.91,-45.1,0.5,2024-01-01,-0.3581923596219522
2023-07-29,North America,Office Supplies,Storage,Corporate,5,143.42,10.54,0.2,2023-07-01,0.07349044763631293
2024-09-21,Latin America,Office Supplies,Paper,Home Office,4,123.59,-53.21,0.5,2024-09-01,-0.4305364511691884
2024-09-15,North America,Technology,Machines,Consumer,6,2587.94,237.97,0.1,2024-09-01,0.09195344559765682
2024-04-18,Europe,Office Supplies,Paper,Corporate,1,30.05,2.56,0.2,2024-04-01,0.08519134775374376
2023-02-24,Europe,Technology,Accessories,Corporate,4,1569.16,607.94,0.0,2023-02-01,0.3874302174411787
2023-06-08,Europe,Office Supplies,Binders,Consumer,4,120.46,48.89,0.0,2023-06-01,0.40586086667773535
2023-01-25,Asia Pacific,Technology,Accessories,Home Office,1,363.39,124.81,0.0,2023-01-01,0.34346019428162583
2023-03-31,North America,Office Supplies,Art,Consumer,3,89.17,6.57,0.15,2023-03-01,0.07367948861724795
2024-11-10,North America,Technology,Phones,Consumer,3,591.12,90.95,0.0,2024-11-01,0.15386046826363514
2023-06-18,Latin America,Furniture,Furnishings,Home Office,4,973.79,166.79,0.0,2023-06-01,0.17127922858111091
2024-10-06,Europe,Office Supplies,Art,Consumer,3,144.7,58.28,0.0,2024-10-01,0.4027643400138217
2023-08-27,North America,Office Supplies,Storage,Consumer,2,66.74,22.06,0.0,2023-08-01,0.33053640994905603
2024-08-31,Europe,Technology,Machines,Home Office,3,817.53,66.92,0.1,2024-08-01,0.08185632331535235
2023-07-06,North America,Office Supplies,Art,Home Office,1,44.72,3.47,0.2,2023-07-01,0.07759391771019679
2023-11-13,North America,Technology,Copiers,Consumer,2,1283.51,247.12,0.1,2023-11-01,0.1925345342069793
2024-01-09,Middle East & Africa,Technology,Machines,Corporate,4,1917.14,398.97,0.0,2024-01-01,0.2081068675214121
2023-01-14,North America,Office Supplies,Paper,Corporate,3,56.38,14.65,0.15,2023-01-01,0.25984391628236964
2023-11-20,Latin America,Office Supplies,Paper,Consumer,2,14.28,2.8,0.1,2023-11-01,0.19607843137254902
2024-10-22,Europe,Office Supplies,Art,Corporate,1,36.14,1.97,0.2,2024-10-01,0.05451023796347537
2023-02-26,Asia Pacific,Technology,Phones,Consumer,3,657.56,-38.93,0.2,2023-02-01,-0.059203722854188214
2024-03-02,Asia Pacific,Office Supplies,Storage,Home Office,3,81.46,29.32,0.0,2024-03-01,0.3599312546034864
2024-12-04,North America,Furniture,Tables,Consumer,4,728.03,182.26,0.0,2024-12-01,0.2503468263670453
2023-01-06,North America,Office Supplies,Paper,Home Office,6,318.22,50.58,0.15,2023-01-01,0.1589466406888316
